elbow_peak,elbow_at_ext,elbow_range,elbow_min,elev_peak,elev_at_ext,elev_range,reach_peak,reach_at_ext,reach_range,wrist_y_disp,wrist_x_disp,wrist_z_disp,punch_angle_yz,punch_angle_xy,fa_X_frac,fa_Y_frac,fa_Z_frac,fa_elev_deg,vel_X_frac,vel_Y_frac,vel_Z_frac,wrist_z_at_ext,wrist_z_peak,wrist_z_start,sh_yaw_range,hip_yaw_range,xfactor_at_ext,xfactor_max,xfactor_range,guard_elbow_min,guard_elbow_mean,peak_speed_frames,clip_frames,label,version,peak_speed
104.31173482645448,104.31173482645448,52.177836379171524,52.13389844728296,43.793580487711196,43.41387967206057,10.056240512064974,0.7281097619832937,0.7281097619832937,0.26848125079624047,-0.28083234477647406,0.3105169989962019,-0.654322780320863,-113.22878760351807,47.87373002410055,0.4473638508720954,0.5118581532396437,0.7333940038657513,-47.17168517103784,0.43203617039159536,0.853986760520188,0.28991576168872724,0.3178932516747277,0.9722160319955907,0.9722160319955907,27.93564469735621,20.21687288775954,14.940988171722587,24.424217183484718,14.701865018213256,85.58426093291635,123.4635835072629,0.09723922925234868,13.0,Jab,V4,
56.421583578286004,56.421583578286004,7.243186142592002,49.178397435694,54.26614339288966,54.00709202810927,11.861641676631116,0.46739761149137643,0.462779844320582,0.04510633310354506,0.0,0.0,0.0,0.0,0.0,0.8174024576934907,0.04302466838582788,0.5744580545271927,35.06168825249876,0.8241111334704642,0.5064025425844547,0.25376582121139046,0.9272988540656525,0.9865003057191288,0.9272988540656525,18.05589098344425,13.499590437743871,10.915514137928069,15.471814683628446,4.556300545700378,53.527249204968896,56.26088228251977,0.09410039051864942,8.0,Lead Hook,V4,
111.82728618921892,111.82728618921892,54.77736817713939,57.04991801207954,62.51092978122305,45.196705828995206,21.428420461222785,0.7076938884203897,0.7076938884203897,0.23675022491030417,-0.2455999864521734,0.028685427161415422,-0.6141872357370146,-111.79538434298463,6.661811627643021,0.09026188915559548,0.7288009252928657,0.6787502791624781,-42.74606246824961,0.4578836746483876,0.7763282870854132,0.43319355471555365,0.3607694213857733,1.0094243313435778,0.9749566571227879,38.03099982279582,28.313842789575617,17.911528391390853,19.587566931211054,12.840044229620908,59.26053347549832,81.00767501455054,0.16282891000691813,13.0,Jab,V4,
56.178919995231176,56.178919995231176,7.948300629961544,48.23061936526963,71.72479257187388,37.10617882756946,34.61861374430442,0.46244801531349683,0.46244801531349683,0.07060660808884334,0.1290343966884257,0.072897501233018,-0.17044262443767588,-52.87228264350071,29.4641127921747,0.626107063890574,0.09102980671732432,0.7744052382550496,50.75114050207779,0.7491837261131288,0.661855736022858,0.025892550435812504,0.9142683225113236,1.0847109469489995,1.0847109469489995,14.147462712497433,6.9707110047489875,6.344113303979768,13.90106480288505,7.556951498905283,41.890617268885855,49.28892175276145,0.13466140716037386,8.0,Jab,V4,
100.25920423439936,100.25920423439936,58.492257412467616,41.76694682193175,45.29428651900178,35.83404146290026,9.46024505610152,0.7105046403770654,0.7105046403770654,0.35812187251813354,-0.06513990082463397,0.060230849069506265,-0.532013469513716,-96.98056766226642,42.75765175683602,0.41565023425813125,0.5973660798706452,0.6858488154144445,-43.30239828483324,0.1987499113319738,0.9264764091427568,0.31959313385927196,0.27246508348357695,0.8044785529972929,0.8044785529972929,25.72317324760497,34.68887005897015,12.927977760651757,25.054989296251954,21.092708346965377,73.21039957897267,85.780312537935,0.13588079901519406,9.0,Jab,V4,
63.907555487129336,63.907555487129336,9.946384508451033,53.961170978678304,53.72773520427976,53.27684869733947,8.705659120542393,0.541585171067625,0.541585171067625,0.06513524618184502,0.0,0.0,0.0,0.0,0.0,0.9023921150680239,0.13174244262685572,0.4102832639174151,24.222630238255444,0.5226896685293299,0.6650692239580286,0.53336497388937,0.8616699830655496,0.9636283334164368,0.8616699830655496,41.0443367748188,27.294765188002188,-4.074501982694596,9.88891915649572,13.963421139190316,55.63026785732892,56.92902278503643,0.08251349269642433,8.0,Lead Hook,V4,
101.87539619215849,101.87539619215849,37.39372845616094,64.48166773599755,48.50227477606494,42.82262871042438,9.454258858246156,0.6535548466181164,0.6535548466181164,0.17675244332763923,0.1439664658538115,0.12064494272661652,-0.373680557443438,-68.93001403767533,39.96324978194316,0.030382087908596804,0.8609247714266429,0.5078241888940837,-30.519008433138026,0.43811432092679403,0.8721496963742928,0.21773975482782273,0.4113436833667016,0.7850242408101396,0.7850242408101396,11.593155184627769,6.296286346646115,18.97486240925445,29.025340206718827,14.999147451838102,70.49032951133442,95.92067774111723,0.13506156403910044,9.0,Jab,V4,
69.2380061475074,69.2380061475074,18.21131211569211,51.026694031815296,52.02566789582513,40.77858051185239,11.24708738397274,0.5810510097772316,0.5810510097772316,0.14085587262304755,0.0,0.0,0.0,0.0,0.0,0.801932645261162,0.22238832923302337,0.5544794142945647,33.674865615248954,0.5945233380707889,0.7294639059388053,0.3382664351402383,0.8649941388755996,0.9643701487269001,0.8649941388755996,27.144405952790976,17.376751402585782,5.744349734696515,15.880341709252066,10.135991974555552,51.93075041352573,56.8354302096122,0.08722988394000017,9.0,Jab,V4,
64.4808639682985,64.4808639682985,8.465263839273078,56.015600129025415,41.200747522437254,40.21479466100829,8.783858552153973,0.5687309867164911,0.5687309867164911,0.07852353096257497,0.0,0.0,0.0,0.0,0.0,0.6516382038038744,0.3734664461217504,0.6602199830991059,41.31665211040287,0.5625990220987142,0.6663563033894176,0.4893374799711792,0.8898311391783493,0.8898311391783493,0.8898311391783493,15.635665437753747,7.4731035367156915,17.654742220384918,21.546291165909714,8.257650871405229,64.22620427856144,83.09519035236104,0.0874633418693395,8.0,Jab,V4,
72.46045987909369,72.46045987909369,26.111188423223503,46.34927145587019,54.70527667404247,54.70527667404247,22.55226407147955,0.5843003535234864,0.5843003535234864,0.17822939802687293,0.0,0.0,0.0,0.0,0.0,0.8042016699385872,0.35436726039586447,0.47716189822350985,28.50020458438907,0.34409749353365965,0.8431375829994461,0.4131776649183827,0.9575174067646259,0.9575174067646259,0.9575174067646259,25.61469466395706,11.060787495782145,9.857500872290538,24.52339908208616,14.665898209795623,86.44258176089863,94.00680904736052,0.13487057533441632,8.0,Jab,V4,
71.22889057649567,71.22889057649567,18.613065902393927,52.615824674101745,48.99683730682037,48.99683730682037,15.302565205006395,0.5801952337885083,0.5801952337885083,0.162745042018565,0.0,0.0,0.0,0.0,0.0,0.8365851212476033,0.16158494011209848,0.5234649933670622,31.56496473043988,0.4103279458521655,0.7634246136986945,0.4988122572347668,0.861451315789099,0.861451315789099,0.861451315789099,19.637618569080267,10.352798989747866,11.010863500297322,20.31610721196347,9.305243711666147,46.62571634736644,53.12453478769905,0.1189880403888042,8.0,Jab,V4,
74.08323816200223,74.08323816200223,15.138483971237605,58.94475419076463,50.132285732421664,50.132285732421664,17.321741642378278,0.5934876176803969,0.5934876176803969,0.12713906897503974,0.0,0.0,0.0,0.0,0.0,0.8584161861556604,0.2591190295435697,0.4426950843634863,26.27596496821154,0.4355980394958693,0.7726236676060346,0.46185152539610963,0.8665302597697472,0.8665302597697472,0.8665302597697472,13.779030364138286,7.195787240476999,8.0115249168886,14.677604006850684,6.666079089962084,48.989247360039776,51.96478178196488,0.10826514096479799,8.0,Jab,V4,
72.08481786945327,72.08481786945327,20.031557112238026,52.05326075721525,53.54347750102577,53.54347750102577,22.857076653307217,0.592906145193593,0.592906145193593,0.1435060792728745,0.0,0.0,0.0,0.0,0.0,0.7809908291643591,0.27575581487265377,0.5603677489106822,34.081233845232056,0.3618426424919371,0.8155091352222349,0.4516796946006181,0.9534914716159211,0.9534914716159211,0.9534914716159211,13.687170676585572,8.458178625201823,8.961990763294867,14.190982814678614,5.228992051383747,39.80414797348919,43.17122843563027,0.0971208243821855,9.0,Jab,V4,
77.07155942508908,77.07155942508908,16.930184886657273,60.141374538431805,56.538371483753735,56.538371483753735,23.90382025520192,0.6188528837377434,0.6188528837377434,0.13248019458112104,0.0,0.0,0.0,0.0,0.0,0.8389249753772103,0.3485297905494914,0.418009364522791,24.708973999047824,0.407188265659034,0.7605874697643752,0.505672055054459,0.8991935655277551,0.8991935655277551,0.8991935655277551,14.814108158579847,11.14284932467143,9.606178328914627,17.397618834161474,7.791440505246847,60.43311126120873,72.70179576984718,0.10532744040504641,9.0,Jab,V4,
68.82741406733959,68.82741406733959,15.28597127141326,53.54144279592633,52.50257122313879,52.50257122313879,17.55925572020702,0.5457318638948125,0.5457318638948125,0.11254747664838233,0.0,0.0,0.0,0.0,0.0,0.8342935915110417,0.34041926946451645,0.43366909147588834,25.700636298548098,0.4748881608852617,0.8110411900920392,0.34160386295743855,0.891375987504454,0.891375987504454,0.891375987504454,12.74369022288164,5.96939263113294,9.194590503044436,15.968888094793137,6.7742975917487005,54.86591061770722,60.47584335012034,0.08951041119367946,7.0,Jab,V4,
77.31482503932264,77.31482503932264,24.275590977296872,53.03923406202577,52.50600866818311,52.50600866818311,25.22644385800211,0.6374301539047758,0.6374301539047758,0.19304926349199647,0.0,0.0,0.0,0.0,0.0,0.7645875171450063,0.4337364421040335,0.4767374398334792,28.472534965697065,0.3090082538369199,0.8256427082471434,0.47204644241732485,0.9095152081340749,0.9095152081340749,0.9095152081340749,13.12292220772942,9.599263231085148,8.537900372266417,19.175691507207066,10.637791134940649,65.79924412881775,75.25773981339725,0.11522054793686942,8.0,Jab,V4,
77.4027087016199,77.4027087016199,15.353545418016552,62.04916328360335,58.64780529426828,58.64780529426828,13.647349980883881,0.6157796726527749,0.6157796726527749,0.11042633398578539,0.0,0.0,0.0,0.0,0.0,0.7811694742950777,0.5494741876950049,0.2963989340361462,17.241442551134938,0.17284093136285236,0.898475961057365,0.4035674911963098,0.861922861221031,0.9144629349434226,0.861922861221031,16.355496073888563,7.920861861121662,11.59987183826306,16.30088053409775,8.434634212766902,58.217837735234184,69.3574864662047,0.09266070860730047,8.0,Jab,V4,
73.47257181581224,73.47257181581224,16.71154324598499,56.76102856982725,54.611809875179276,54.611809875179276,19.731400524799,0.6029930204106989,0.6029930204106989,0.13188278583131252,0.0,0.0,0.0,0.0,0.0,0.8510938090490144,0.26896619406935734,0.45088410426716014,26.800421321953674,0.22416733514709034,0.8579066660271267,0.46232557065389207,0.8953657214042334,0.8953657214042334,0.8953657214042334,10.165321988250234,4.616276292004459,9.172469478363046,15.41969803707163,6.247228558708583,52.35109492471349,62.24812348843158,0.08890514338300716,8.0,Jab,V4,
69.28890337900222,69.28890337900222,8.962545697019038,60.32635768198318,55.80782186816071,55.80782186816071,17.313458810776098,0.5675350770034965,0.5675350770034965,0.08353486595729631,0.0,0.0,0.0,0.0,0.0,0.8984221727680511,0.20879169229475433,0.3863205767223832,22.7257477768454,0.16843793606981902,0.7330655950383603,0.6589713968468345,0.8968809571738577,0.8968809571738577,0.8968809571738577,9.636192283237435,7.098476107838332,9.471189086382209,15.370893693136487,5.899704606754279,54.92630111551793,66.77417675625038,0.1035189431337854,7.0,Jab,V4,
68.35495435466058,68.35495435466058,16.289654958340776,52.0652993963198,53.96469854702483,53.96469854702483,18.628922488161408,0.5542321708920459,0.5542321708920459,0.12372110688647187,0.0,0.0,0.0,0.0,0.0,0.8445223245702455,0.24704047316041575,0.47513472411593805,28.368122263222507,0.32087940574755885,0.825319310242131,0.4646334720621403,0.9368062125548322,0.9368062125548322,0.9368062125548322,16.057996331176366,9.79099043196878,9.79982215896886,16.141631564223484,6.341809405254624,65.2762120974484,72.24013217400199,0.11126685307441726,8.0,Jab,V4,
80.83368620844762,80.83368620844762,21.57078848731973,59.262897721127885,57.60162059770978,57.60162059770978,24.011249719830595,0.6477598635188667,0.6477598635188667,0.15404539274068585,0.0,0.0,0.0,0.0,0.0,0.8359887242900691,0.31873581988288674,0.4466881330627735,26.531395714167274,0.42691169239096105,0.7675736383930013,0.47809714972759765,0.9290110773283597,0.9290110773283597,0.9290110773283597,13.277946201521665,7.095304893977392,9.41022912230899,17.09344313152279,7.683214009213799,60.02257469174495,69.03244030840312,0.08621938230658484,8.0,Jab,V4,
71.31301059917475,71.31301059917475,12.278500741767672,59.03450985740707,51.31666896365797,51.31666896365797,18.917670466460258,0.5699803632276292,0.5699803632276292,0.08281122222968323,0.0,0.0,0.0,0.0,0.0,0.836788744730918,0.3096424184404551,0.4515596610017604,26.843794293428555,0.36230284747952163,0.7472673161748368,0.5570708527238938,0.8880242856516403,0.8880242856516403,0.8880242856516403,10.055790727423114,6.710590664085557,12.124425184310708,15.469625247648263,3.904344139200317,60.16762897074537,68.2776602331413,0.07409311438206523,8.0,Jab,V4,
74.7359040164657,74.7359040164657,11.197038751224895,63.5388652652408,54.89727751469011,54.89727751469011,16.773870865903135,0.5912407075458062,0.5912407075458062,0.09609491017567556,0.0,0.0,0.0,0.0,0.0,0.8714063703825766,0.2635943879148008,0.41372562552448605,24.43908865870745,0.17303933313618095,0.7956757565052579,0.5804802058252131,0.8996297234225876,0.8996297234225876,0.8996297234225876,6.805102696740852,4.7227753305772735,8.466275352929596,12.894268106687164,4.427992753757568,66.26151633068552,69.83151736066843,0.09508291863561687,7.0,Jab,V4,
74.50086938996138,74.50086938996138,27.585826165284466,46.915043224676914,52.596110090268226,52.596110090268226,22.907317182364245,0.6061565712508218,0.6061565712508218,0.2016765733999547,0.0,0.0,0.0,0.0,0.0,0.7621911185877287,0.3162555661439463,0.5648425224423745,34.39135650230915,0.45782604478227706,0.8174485376907955,0.3495325427175011,0.9803994044834515,0.9803994044834515,0.9803994044834515,17.70077167806829,10.35915740881589,9.7332877035881,17.0749019728405,7.3416142692524,59.680872423288896,67.00961958140758,0.09875194053064368,7.0,Jab,V4,
66.43656668416241,66.43656668416241,11.304424060696931,55.132142623465484,45.56241451381531,37.43059015167575,21.833520184046442,0.5683703525528537,0.5658620297391472,0.08670429585902478,-0.001918394725451189,0.019768759621963172,-0.016931525014350468,-96.46418992299806,84.45724477769554,0.7475760462200153,0.3901977286539212,0.5374716249783368,32.51168670550818,0.4140643591091108,0.7561835784222604,0.5066921036135315,0.8446081870395415,0.861539712053892,0.861539712053892,11.927487881670718,6.316313681983845,14.92318694993038,21.180991814735926,6.257804864805545,50.627339382824196,67.11090319041611,0.11019233472696136,8.0,Jab,V4,
74.2079564440603,74.2079564440603,16.606040201828165,57.601916242232136,57.65390870594762,57.65390870594762,22.116106535914653,0.6099430582676787,0.6099430582676787,0.10266331925294736,0.0,0.0,0.0,0.0,0.0,0.8418299297820495,0.34664420750459063,0.41371502659407167,24.438421620818445,0.5115561259192782,0.7495437698827095,0.4201121387779363,0.9638798686101595,0.9746462531198461,0.9638798686101595,13.859642151258505,9.339272642073748,8.887362122987392,17.744750274836377,8.857388151848985,54.86359048776168,67.75395255003764,0.09054415399698446,9.0,Jab,V4,
69.82876924440708,69.82876924440708,12.50855162966856,57.320217614738525,47.898201983075836,47.898201983075836,19.723287155298948,0.587937912263204,0.587937912263204,0.08805211488910636,0.0,0.0,0.0,0.0,0.0,0.7610721365887695,0.34315522577388186,0.5504667598059033,33.39904053588516,0.3662914590894135,0.7319722474668126,0.5744971589676613,0.9306418467215735,0.9306418467215735,0.9306418467215735,14.953877479243094,6.153270233525754,9.779649629662634,18.592439371717433,8.812789742054798,58.320597425942815,74.0086988362882,0.09511369968033885,8.0,Jab,V4,
75.65664612955923,75.65664612955923,14.991914617389227,60.66473151217001,49.76801596401323,49.76801596401323,15.805692294892467,0.644372263998117,0.644372263998117,0.10866076797614788,0.0,0.0,0.0,0.0,0.0,0.6860457973570996,0.43323895842509974,0.5845041743899774,35.76796992553304,0.3234672944512752,0.8113661480582255,0.48688156990844594,0.9523911204581891,0.9523911204581891,0.9523911204581891,12.572397844680122,10.399481112772206,10.363380564536964,18.994428554231185,8.63104798969422,57.42374562508837,72.98737084520303,0.0981958068356759,8.0,Jab,V4,
101.23156146924616,101.23156146924616,39.182716992430066,62.04884447681609,46.90788895270753,45.24129081164513,17.780509454520153,0.7249151169389667,0.7249151169389667,0.19846039395185622,-0.22673789505868028,0.03354381075127155,-0.5473923762573827,-112.500048143875,8.41534950039803,0.20374278610955876,0.6674088749186664,0.7162780329903654,-45.748036741748756,0.32913361005370284,0.8797175095575818,0.34317333911041953,0.3185319726127134,0.8659243488700961,0.8659243488700961,12.61228864248555,13.550746390943944,20.40677864115937,24.733655534583335,13.938721419451387,58.78587431109113,68.1967732034136,0.13171428111026312,11.0,Jab,V4,
58.18976054018485,58.18976054018485,7.5718674360048155,50.617893104180034,56.49377854161607,55.24068954245888,19.701213303473253,0.49458375567529006,0.49458375567529006,0.027863234316901186,0.0,0.0,0.0,0.0,0.0,0.6561239086047512,0.1566951776514214,0.7382059317772367,47.5788119070266,0.7989441726824247,0.48052292059393903,0.3616430778292297,1.032818405996508,1.0819868429659918,1.032818405996508,9.517682891204785,7.894200043027926,11.39831524376196,13.15991136309979,5.657872865178595,49.33164652445471,49.974472270848054,0.09260163682100196,8.0,Lead Hook,V4,
113.47324637796929,113.47324637796929,35.64826066266899,77.8249857153003,45.80713015611746,41.710985886261945,11.374770445232812,0.7306024621016685,0.7306024621016685,0.13941330280151265,-0.12536132468480582,0.04603408012310284,-0.3720691124728498,-108.62022420250145,20.1637981362808,0.0035689387471399135,0.7718397779474869,0.635807015889888,-39.47986505734739,0.44951807082619055,0.8223583566570762,0.34879800665531296,0.3504956329989549,0.7225647454718047,0.7225647454718047,5.321819850851604,7.227784249991434,15.216121349353246,23.677876595665346,8.4617552463121,75.4927767739481,101.13057141165025,0.10663460248412278,10.0,Jab,V4,
58.58814153498031,58.58814153498031,16.492939570083813,42.095201964896496,36.780419785978474,36.780419785978474,4.751615683601457,0.5044491182005699,0.5044491182005699,0.11479911040799073,0.0,0.0,0.0,0.0,0.0,0.7309882853192262,0.209211779806544,0.6495279184705934,40.50601839997774,0.7096899594914703,0.6967190661707343,0.10451112639968421,0.906756390197839,0.9268124491789638,0.906756390197839,20.256668395138405,11.086736549483007,4.043238338559545,14.161032730802933,10.117794392243388,51.286172598604985,60.481733262746715,0.15542573362242804,7.0,Lead Hook,V4,
103.67997509114237,103.67997509114237,45.76682352275167,57.913151568390695,42.6883387731565,36.05994207607715,14.365222206931982,0.669566441990909,0.669566441990909,0.20378242070895858,-0.011903615403605405,0.05161710051195034,-0.4257908343908963,-91.60137019506692,77.01382851008219,0.028613017525065853,0.8335426545793554,0.5517135798797282,-33.48465131135288,0.24383933758688767,0.9474506568609824,0.20707362029543008,0.36326178112024093,0.7890526155111373,0.7890526155111373,16.12245058921637,19.537808956475263,16.22205365755588,31.352958741363476,17.10295553564377,62.82357922439116,92.66598278384252,0.13695193088880922,11.0,Jab,V4,
66.60544472316488,66.60544472316488,14.624390370004313,51.981054353160566,51.63462283811975,49.94914248524985,4.704774853603709,0.563727849042289,0.563727849042289,0.08763159786467822,0.0,0.0,0.0,0.0,0.0,0.7408918474772205,0.19479978123694833,0.6427536658118511,39.997461237890505,0.6734183408900968,0.569135897121785,0.471796405833615,0.9882195032392601,1.0832792014402142,0.9882195032392601,32.278524966874876,16.44300345937721,0.6500914549678853,16.584773382670345,15.93468192770246,48.85467158593331,49.41624438452804,0.09082539544611865,8.0,Lead Hook,V4,
68.60169705651093,68.60169705651093,20.45572380643671,48.14597325007422,54.64714280691041,44.53708676901738,15.155744703950255,0.5722864093559634,0.5722864093559634,0.15825789821217717,0.0,0.0,0.0,0.0,0.0,0.9666319442873155,0.19065129750702034,0.17109858553742824,9.85169927476957,0.5129040598776773,0.5306318661520155,0.6748029960096967,0.7445459175809869,1.112964060647562,0.7445459175809869,37.127021056004004,23.217775060720427,-2.7871276061859422,11.122118389097633,13.909245995283575,52.743055111078164,58.91949647412815,0.12304409160890649,12.0,Lead Uppercut,V4,
96.10165677156651,96.10165677156651,37.866630274030314,58.2350264975362,42.894265739606944,36.17500990541256,11.60362810439473,0.6385672682694492,0.6385672682694492,0.16131060650010637,0.029444992329554887,0.011296204414958155,-0.3618028580342669,-85.34728831243825,20.988682044784642,0.37941979027322503,0.7690289637948882,0.5144268811934884,-30.959154619066645,0.33554814340644984,0.9372677407553714,0.09453292934707387,0.3873798726892381,0.749182730723505,0.749182730723505,22.80253102690812,15.72283959748307,16.14713512445914,33.07570659391851,16.92857146945937,59.18690586901479,75.9483392354918,0.13256895401282145,10.0,Jab,V4,
67.28058731226403,67.28058731226403,16.3875533408048,50.89303397145923,41.235962663172685,41.235962663172685,2.1730695763704873,0.5698168437401737,0.5698168437401737,0.11552379185684225,0.0,0.0,0.0,0.0,0.0,0.7783940658591876,0.2185296226709553,0.588512905531087,36.05155033389698,0.551565976742859,0.8150023721182453,0.17761148895998718,0.8675098558116175,0.9234282227931819,0.8675098558116175,21.615096809484545,13.48024696581167,5.8424321998506885,14.058217829583477,8.215785629732789,55.84173595264545,57.43013508638334,0.0752641399224178,7.0,Lead Uppercut,V4,
78.21891526147222,78.21891526147222,13.79468716646349,64.42422809500873,56.91229688112134,56.91229688112134,13.846614551574014,0.6233346654679734,0.6233346654679734,0.0821750990825959,0.1783299428995107,0.06570953866599118,0.05170882774098862,16.170126336185632,20.227413825934043,0.9046568278981483,0.21575916033441508,0.36748328826083165,21.560488640729574,0.4148341324594332,0.7978356155859183,0.4374594340081772,0.9520932961539316,0.9520932961539316,0.900384468412943,22.43481822038523,19.33185133308014,7.794044234112563,12.929862704693015,5.135818470580452,49.75174671279298,62.410063161953886,0.09231626411214751,8.0,Jab,V4,
66.8315264646703,66.8315264646703,18.512585754493664,48.31894071017664,42.3184281190696,42.3184281190696,14.434149760208005,0.5897753789120427,0.5897753789120427,0.14585532771034992,0.0,0.0,0.0,0.0,0.0,0.696940160972256,0.3872053662155308,0.6036111145366962,37.12896482762895,0.20461414763882962,0.8786152171019446,0.4314721383667511,0.9090005910001514,0.9090005910001514,0.9090005910001514,21.51857975187093,11.3348720379872,8.164600320200046,20.05951771258933,11.894917392389283,87.88380296654852,94.55123153662831,0.13823976035962526,8.0,Jab,V4,
